booking_key,date_key,start_time_key,end_time_key,room_key,booking_name,start_datetime,end_datetime,duration_minutes,duration_hours,booking_count
156831,20260326,1130,1330,14,Hrishi,2026-03-26 11:30:00,2026-03-26 13:30:00,120,2.0,1
156832,20260326,1130,1330,20,Study,2026-03-26 11:30:00,2026-03-26 13:30:00,120,2.0,1
156833,20260326,1130,1330,21,BUS 188,2026-03-26 11:30:00,2026-03-26 13:30:00,120,2.0,1
156834,20260326,1130,1330,24,natalie,2026-03-26 11:30:00,2026-03-26 13:30:00,120,2.0,1
156835,20260326,1130,1330,26,COMM20,2026-03-26 11:30:00,2026-03-26 13:30:00,120,2.0,1
156836,20260326,1130,1330,32,Strengths-Based Team,2026-03-26 11:30:00,2026-03-26 13:30:00,120,2.0,1
156837,20260326,1130,1330,36,IZZY ROOM,2026-03-26 11:30:00,2026-03-26 13:30:00,120,2.0,1
156838,20260326,1200,1230,40,lingolingo,2026-03-26 12:00:00,2026-03-26 12:30:00,30,0.5,1
156839,20260326,1200,1300,11,Angel F,2026-03-26 12:00:00,2026-03-26 13:00:00,60,1.0,1
156840,20260326,1200,1300,25,Amelie,2026-03-26 12:00:00,2026-03-26 13:00:00,60,1.0,1
156841,20260326,1200,1300,27,Job Interview,2026-03-26 12:00:00,2026-03-26 13:00:00,60,1.0,1
156842,20260326,1200,1300,28,JL,2026-03-26 12:00:00,2026-03-26 13:00:00,60,1.0,1
156843,20260326,1200,1300,38,bottlr,2026-03-26 12:00:00,2026-03-26 13:00:00,60,1.0,1
156844,20260326,1200,1300,39,Aguayo,2026-03-26 12:00:00,2026-03-26 13:00:00,60,1.0,1
156845,20260326,1200,1330,31,Biopsych midterm study,2026-03-26 12:00:00,2026-03-26 13:30:00,90,1.5,1
156846,20260326,1200,1330,35,laynna,2026-03-26 12:00:00,2026-03-26 13:30:00,90,1.5,1
156847,20260326,1200,1400,15,Ethan Sweats Booking,2026-03-26 12:00:00,2026-03-26 14:00:00,120,2.0,1
156848,20260326,1200,1400,18,Study,2026-03-26 12:00:00,2026-03-26 14:00:00,120,2.0,1
156849,20260326,1200,1400,23,Study,2026-03-26 12:00:00,2026-03-26 14:00:00,120,2.0,1
156850,20260326,1200,1400,30,Sohita,2026-03-26 12:00:00,2026-03-26 14:00:00,120,2.0,1
156851,20260326,1200,1400,33,LX,2026-03-26 12:00:00,2026-03-26 14:00:00,120,2.0,1
156852,20260326,1200,1400,34,Shila - NSA,2026-03-26 12:00:00,2026-03-26 14:00:00,120,2.0,1
156853,20260326,1230,1300,16,...,2026-03-26 12:30:00,2026-03-26 13:00:00,30,0.5,1
156854,20260326,1230,1300,22,2,2026-03-26 12:30:00,2026-03-26 13:00:00,30,0.5,1
156855,20260326,1230,1300,29,Benjamin,2026-03-26 12:30:00,2026-03-26 13:00:00,30,0.5,1
156856,20260326,1230,1330,37,2 90,2026-03-26 12:30:00,2026-03-26 13:30:00,60,1.0,1
156857,20260326,1230,1430,19,JS 140,2026-03-26 12:30:00,2026-03-26 14:30:00,120,2.0,1
156858,20260326,1230,1430,40,Aditee - SJSU,2026-03-26 12:30:00,2026-03-26 14:30:00,120,2.0,1
156859,20260326,1300,1330,17,speech,2026-03-26 13:00:00,2026-03-26 13:30:00,30,0.5,1
156860,20260326,1300,1330,25,Vince,2026-03-26 13:00:00,2026-03-26 13:30:00,30,0.5,1
156861,20260326,1300,1330,39,Tarang,2026-03-26 13:00:00,2026-03-26 13:30:00,30,0.5,1
156862,20260326,1300,1400,11,Personal,2026-03-26 13:00:00,2026-03-26 14:00:00,60,1.0,1
156863,20260326,1300,1400,28,Evg Daisy,2026-03-26 13:00:00,2026-03-26 14:00:00,60,1.0,1
156864,20260326,1300,1400,41,gabe,2026-03-26 13:00:00,2026-03-26 14:00:00,60,1.0,1
156865,20260326,1300,1500,12,Andrew,2026-03-26 13:00:00,2026-03-26 15:00:00,120,2.0,1
156866,20260326,1300,1500,22,Bowleg,2026-03-26 13:00:00,2026-03-26 15:00:00,120,2.0,1
156867,20260326,1300,1500,27,RSO Meeting,2026-03-26 13:00:00,2026-03-26 15:00:00,120,2.0,1
156868,20260326,1300,1500,29,Somalia,2026-03-26 13:00:00,2026-03-26 15:00:00,120,2.0,1
156869,20260326,1315,1445,38,break,2026-03-26 13:15:00,2026-03-26 14:45:00,90,1.5,1
156870,20260326,1330,1400,31,Vincr,2026-03-26 13:30:00,2026-03-26 14:00:00,30,0.5,1
156871,20260326,1330,1400,32,Anish,2026-03-26 13:30:00,2026-03-26 14:00:00,30,0.5,1
156872,20260326,1330,1430,21,ana,2026-03-26 13:30:00,2026-03-26 14:30:00,60,1.0,1
156873,20260326,1330,1430,25,Prasuna,2026-03-26 13:30:00,2026-03-26 14:30:00,60,1.0,1
156874,20260326,1330,1430,26,Yash,2026-03-26 13:30:00,2026-03-26 14:30:00,60,1.0,1
156875,20260326,1330,1430,35,Devarsh,2026-03-26 13:30:00,2026-03-26 14:30:00,60,1.0,1
156876,20260326,1330,1500,14,Sofie,2026-03-26 13:30:00,2026-03-26 15:00:00,90,1.5,1
156877,20260326,1330,1500,17,MUSC 10D,2026-03-26 13:30:00,2026-03-26 15:00:00,90,1.5,1
156878,20260326,1330,1530,16,Sanath,2026-03-26 13:30:00,2026-03-26 15:30:00,120,2.0,1
156879,20260326,1330,1530,20,Iris Sandoval,2026-03-26 13:30:00,2026-03-26 15:30:00,120,2.0,1
156880,20260326,1330,1530,24,Meeting,2026-03-26 13:30:00,2026-03-26 15:30:00,120,2.0,1
156881,20260326,1330,1530,36,izzy's room,2026-03-26 13:30:00,2026-03-26 15:30:00,120,2.0,1
156882,20260326,1330,1530,37,accounting,2026-03-26 13:30:00,2026-03-26 15:30:00,120,2.0,1
156883,20260326,1330,1530,39,Mike,2026-03-26 13:30:00,2026-03-26 15:30:00,120,2.0,1
156884,20260326,1400,1430,33,asha @2pm,2026-03-26 14:00:00,2026-03-26 14:30:00,30,0.5,1
156885,20260326,1400,1500,28,S,2026-03-26 14:00:00,2026-03-26 15:00:00,60,1.0,1
156886,20260326,1400,1500,41,Jathin,2026-03-26 14:00:00,2026-03-26 15:00:00,60,1.0,1
156887,20260326,1400,1530,13,self,2026-03-26 14:00:00,2026-03-26 15:30:00,90,1.5,1
156888,20260326,1400,1530,34,Tish,2026-03-26 14:00:00,2026-03-26 15:30:00,90,1.5,1
156889,20260326,1400,1600,11,Tutoring pair- Gail & Richard,2026-03-26 14:00:00,2026-03-26 16:00:00,120,2.0,1
156890,20260326,1400,1600,15,Aish,2026-03-26 14:00:00,2026-03-26 16:00:00,120,2.0,1
156891,20260326,1400,1600,18,Vibe,2026-03-26 14:00:00,2026-03-26 16:00:00,120,2.0,1
156892,20260326,1400,1600,23,tharun,2026-03-26 14:00:00,2026-03-26 16:00:00,120,2.0,1
156893,20260326,1400,1600,30,Thursday,2026-03-26 14:00:00,2026-03-26 16:00:00,120,2.0,1
156894,20260326,1400,1600,31,sameer,2026-03-26 14:00:00,2026-03-26 16:00:00,120,2.0,1
156895,20260326,1400,1600,32,Mani,2026-03-26 14:00:00,2026-03-26 16:00:00,120,2.0,1
156896,20260326,1430,1500,19,SN,2026-03-26 14:30:00,2026-03-26 15:00:00,30,0.5,1
156897,20260326,1430,1500,21,Anish Potta,2026-03-26 14:30:00,2026-03-26 15:00:00,30,0.5,1
156898,20260326,1430,1630,26,Bible Study,2026-03-26 14:30:00,2026-03-26 16:30:00,120,2.0,1
156899,20260326,1430,1630,35,Pg,2026-03-26 14:30:00,2026-03-26 16:30:00,120,2.0,1
156900,20260326,1430,1630,40,Interview,2026-03-26 14:30:00,2026-03-26 16:30:00,120,2.0,1
156901,20260326,1430,1630,33,christine,2026-03-26 14:30:00,2026-03-26 16:30:00,120,2.0,1
156902,20260326,1500,1530,12,Andrew,2026-03-26 15:00:00,2026-03-26 15:30:00,30,0.5,1
156903,20260326,1500,1530,38,Saketh,2026-03-26 15:00:00,2026-03-26 15:30:00,30,0.5,1
156904,20260326,1500,1600,19,SN,2026-03-26 15:00:00,2026-03-26 16:00:00,60,1.0,1
156905,20260326,1500,1600,22,Phat,2026-03-26 15:00:00,2026-03-26 16:00:00,60,1.0,1
156906,20260326,1500,1600,28,Jathin Shettigar,2026-03-26 15:00:00,2026-03-26 16:00:00,60,1.0,1
156907,20260326,1500,1600,41,Study group,2026-03-26 15:00:00,2026-03-26 16:00:00,60,1.0,1
156908,20260326,1500,1630,21,zach,2026-03-26 15:00:00,2026-03-26 16:30:00,90,1.5,1
156909,20260326,1500,1630,25,Kal,2026-03-26 15:00:00,2026-03-26 16:30:00,90,1.5,1
156910,20260326,1500,1700,14,shivani,2026-03-26 15:00:00,2026-03-26 17:00:00,120,2.0,1
156911,20260326,1500,1700,17,Jessica H,2026-03-26 15:00:00,2026-03-26 17:00:00,120,2.0,1
156912,20260326,1500,1700,27,Danny,2026-03-26 15:00:00,2026-03-26 17:00:00,120,2.0,1
156913,20260326,1500,1700,29,Braven,2026-03-26 15:00:00,2026-03-26 17:00:00,120,2.0,1
156914,20260326,1530,1600,24,Anish,2026-03-26 15:30:00,2026-03-26 16:00:00,30,0.5,1
156915,20260326,1530,1600,34,herm,2026-03-26 15:30:00,2026-03-26 16:00:00,30,0.5,1
156916,20260326,1530,1630,16,Saketh,2026-03-26 15:30:00,2026-03-26 16:30:00,60,1.0,1
156917,20260326,1530,1700,13,andrew,2026-03-26 15:30:00,2026-03-26 17:00:00,90,1.5,1
156918,20260326,1530,1730,12,Study,2026-03-26 15:30:00,2026-03-26 17:30:00,120,2.0,1
156919,20260326,1530,1730,38,sk,2026-03-26 15:30:00,2026-03-26 17:30:00,120,2.0,1
156920,20260326,1600,1630,34,Rish,2026-03-26 16:00:00,2026-03-26 16:30:00,30,0.5,1
156921,20260326,1600,1700,31,FelixMeet,2026-03-26 16:00:00,2026-03-26 17:00:00,60,1.0,1
156922,20260326,1600,1730,23,tharun,2026-03-26 16:00:00,2026-03-26 17:30:00,90,1.5,1
156923,20260326,1600,1800,11,study room,2026-03-26 16:00:00,2026-03-26 18:00:00,120,2.0,1
156924,20260326,1600,1800,20,DND,2026-03-26 16:00:00,2026-03-26 18:00:00,120,2.0,1
156925,20260326,1600,1800,22,spartanguesser,2026-03-26 16:00:00,2026-03-26 18:00:00,120,2.0,1
156926,20260326,1600,1800,28,babm,2026-03-26 16:00:00,2026-03-26 18:00:00,120,2.0,1
156927,20260326,1600,1800,30,Alpha Omega Epsilon Ritual Week Study Session,2026-03-26 16:00:00,2026-03-26 18:00:00,120,2.0,1
156928,20260326,1600,1800,32,Mani,2026-03-26 16:00:00,2026-03-26 18:00:00,120,2.0,1
156929,20260326,1600,1800,36,sarah,2026-03-26 16:00:00,2026-03-26 18:00:00,120,2.0,1
156930,20260326,1600,1800,37,Study,2026-03-26 16:00:00,2026-03-26 18:00:00,120,2.0,1
156931,20260326,1600,1800,39,What does the fox say?,2026-03-26 16:00:00,2026-03-26 18:00:00,120,2.0,1
156932,20260326,1600,1800,7,us,2026-03-26 16:00:00,2026-03-26 18:00:00,120,2.0,1
156933,20260326,1600,1800,3,SJSU Ambassadors for Christ,2026-03-26 16:00:00,2026-03-26 18:00:00,120,2.0,1
156934,20260326,1630,1700,16,MZ,2026-03-26 16:30:00,2026-03-26 17:00:00,30,0.5,1
156935,20260326,1630,1730,34,herm,2026-03-26 16:30:00,2026-03-26 17:30:00,60,1.0,1
156936,20260326,1630,1800,25,"Isabella, Sabrina",2026-03-26 16:30:00,2026-03-26 18:00:00,90,1.5,1
156937,20260326,1630,1830,18,Study,2026-03-26 16:30:00,2026-03-26 18:30:00,120,2.0,1
156938,20260326,1630,1830,19,SOON Movement,2026-03-26 16:30:00,2026-03-26 18:30:00,120,2.0,1
156939,20260326,1630,1830,21,Class,2026-03-26 16:30:00,2026-03-26 18:30:00,120,2.0,1
156940,20260326,1630,1830,26,Anuraag,2026-03-26 16:30:00,2026-03-26 18:30:00,120,2.0,1
156941,20260326,1630,1830,35,Chem 1 A,2026-03-26 16:30:00,2026-03-26 18:30:00,120,2.0,1
156942,20260326,1630,1830,41,Bilva,2026-03-26 16:30:00,2026-03-26 18:30:00,120,2.0,1
156943,20260326,1700,1730,15,MZ,2026-03-26 17:00:00,2026-03-26 17:30:00,30,0.5,1
156944,20260326,1700,1800,13,andrew,2026-03-26 17:00:00,2026-03-26 18:00:00,60,1.0,1
156945,20260326,1700,1830,33,kt,2026-03-26 17:00:00,2026-03-26 18:30:00,90,1.5,1
156946,20260326,1700,1900,14,AB,2026-03-26 17:00:00,2026-03-26 19:00:00,120,2.0,1
156947,20260326,1700,1900,16,Angel,2026-03-26 17:00:00,2026-03-26 19:00:00,120,2.0,1
156948,20260326,1700,1900,17,dominicw,2026-03-26 17:00:00,2026-03-26 19:00:00,120,2.0,1
156949,20260326,1700,1900,27,AnthonyN,2026-03-26 17:00:00,2026-03-26 19:00:00,120,2.0,1
156950,20260326,1700,1900,29,madina,2026-03-26 17:00:00,2026-03-26 19:00:00,120,2.0,1
156951,20260326,1700,1900,31,bowleg,2026-03-26 17:00:00,2026-03-26 19:00:00,120,2.0,1
156952,20260326,1730,1800,23,tharun,2026-03-26 17:30:00,2026-03-26 18:00:00,30,0.5,1
156953,20260326,1730,1800,24,Aldo,2026-03-26 17:30:00,2026-03-26 18:00:00,30,0.5,1
156954,20260326,1730,1900,38,Kim,2026-03-26 17:30:00,2026-03-26 19:00:00,90,1.5,1
156955,20260326,1730,1930,15,Diana,2026-03-26 17:30:00,2026-03-26 19:30:00,120,2.0,1
156956,20260326,1730,1930,40,epic,2026-03-26 17:30:00,2026-03-26 19:30:00,120,2.0,1
156957,20260326,1730,1930,34,Eli/Yady study time,2026-03-26 17:30:00,2026-03-26 19:30:00,120,2.0,1
156958,20260326,1800,1830,22,SJP,2026-03-26 18:00:00,2026-03-26 18:30:00,30,0.5,1
156959,20260326,1800,1830,23,tharun,2026-03-26 18:00:00,2026-03-26 18:30:00,30,0.5,1
156960,20260326,1800,1830,24,MZ,2026-03-26 18:00:00,2026-03-26 18:30:00,30,0.5,1
156961,20260326,1800,1900,12,SWE,2026-03-26 18:00:00,2026-03-26 19:00:00,60,1.0,1
156962,20260326,1800,1900,13,i need it for a call,2026-03-26 18:00:00,2026-03-26 19:00:00,60,1.0,1
156963,20260326,1800,1900,39,S,2026-03-26 18:00:00,2026-03-26 19:00:00,60,1.0,1
156964,20260326,1800,1930,28,Aldo,2026-03-26 18:00:00,2026-03-26 19:30:00,90,1.5,1
156965,20260326,1800,2000,11,ESL,2026-03-26 18:00:00,2026-03-26 20:00:00,120,2.0,1
156966,20260326,1800,2000,20,Maya,2026-03-26 18:00:00,2026-03-26 20:00:00,120,2.0,1
156967,20260326,1800,2000,25,Spreadsheet Modeling Test,2026-03-26 18:00:00,2026-03-26 20:00:00,120,2.0,1
156968,20260326,1800,2000,32,Mani,2026-03-26 18:00:00,2026-03-26 20:00:00,120,2.0,1
156969,20260326,1800,2000,36,Tharun,2026-03-26 18:00:00,2026-03-26 20:00:00,120,2.0,1
156970,20260326,1800,2000,37,Torah Study,2026-03-26 18:00:00,2026-03-26 20:00:00,120,2.0,1
156971,20260326,1800,2200,3,Game Development Club at SJSU,2026-03-26 18:00:00,2026-03-26 22:00:00,240,4.0,1
156972,20260326,1830,1900,23,tharun,2026-03-26 18:30:00,2026-03-26 19:00:00,30,0.5,1
156973,20260326,1830,2030,18,Study room,2026-03-26 18:30:00,2026-03-26 20:30:00,120,2.0,1
156974,20260326,1830,2030,19,Gapuuu,2026-03-26 18:30:00,2026-03-26 20:30:00,120,2.0,1
156975,20260326,1830,2030,22,Interview prep,2026-03-26 18:30:00,2026-03-26 20:30:00,120,2.0,1
156976,20260326,1830,2030,26,Meeting,2026-03-26 18:30:00,2026-03-26 20:30:00,120,2.0,1
156977,20260326,1830,2030,30,NAK,2026-03-26 18:30:00,2026-03-26 20:30:00,120,2.0,1
156978,20260326,1830,2030,41,Giselle,2026-03-26 18:30:00,2026-03-26 20:30:00,120,2.0,1
156979,20260326,1900,1930,35,EE,2026-03-26 19:00:00,2026-03-26 19:30:00,30,0.5,1
156980,20260326,1900,1930,38,S,2026-03-26 19:00:00,2026-03-26 19:30:00,30,0.5,1
156981,20260326,1900,2000,27,Aubrey G.,2026-03-26 19:00:00,2026-03-26 20:00:00,60,1.0,1
156982,20260326,1900,2100,17,group,2026-03-26 19:00:00,2026-03-26 21:00:00,120,2.0,1
156983,20260326,1900,2100,21,Ivan,2026-03-26 19:00:00,2026-03-26 21:00:00,120,2.0,1
156984,20260326,1900,2100,31,bowleg,2026-03-26 19:00:00,2026-03-26 21:00:00,120,2.0,1
156985,20260326,1900,2100,39,Ahsani,2026-03-26 19:00:00,2026-03-26 21:00:00,120,2.0,1
156986,20260326,1930,2000,38,S,2026-03-26 19:30:00,2026-03-26 20:00:00,30,0.5,1
156987,20260326,1930,2030,23,tharun,2026-03-26 19:30:00,2026-03-26 20:30:00,60,1.0,1
156988,20260326,1930,2100,28,Zwe,2026-03-26 19:30:00,2026-03-26 21:00:00,90,1.5,1
156989,20260326,1930,2130,34,khushi,2026-03-26 19:30:00,2026-03-26 21:30:00,120,2.0,1
156990,20260326,2000,2030,35,EE,2026-03-26 20:00:00,2026-03-26 20:30:00,30,0.5,1
156991,20260326,2000,2030,38,S,2026-03-26 20:00:00,2026-03-26 20:30:00,30,0.5,1
156992,20260326,2000,2200,24,Tushar,2026-03-26 20:00:00,2026-03-26 22:00:00,120,2.0,1
156993,20260326,2000,2200,32,Mani,2026-03-26 20:00:00,2026-03-26 22:00:00,120,2.0,1
156994,20260326,2000,2200,36,tharun,2026-03-26 20:00:00,2026-03-26 22:00:00,120,2.0,1
156995,20260326,2030,2200,19,DnD,2026-03-26 20:30:00,2026-03-26 22:00:00,90,1.5,1
156996,20260326,2030,2200,25,ali,2026-03-26 20:30:00,2026-03-26 22:00:00,90,1.5,1
156997,20260326,2030,2200,38,S,2026-03-26 20:30:00,2026-03-26 22:00:00,90,1.5,1
156998,20260326,2030,2230,14,Project,2026-03-26 20:30:00,2026-03-26 22:30:00,120,2.0,1
156999,20260326,2030,2230,23,tharun,2026-03-26 20:30:00,2026-03-26 22:30:00,120,2.0,1
157000,20260326,2100,2130,35,EE,2026-03-26 21:00:00,2026-03-26 21:30:00,30,0.5,1
157001,20260326,2100,2300,21,Jas,2026-03-26 21:00:00,2026-03-26 23:00:00,120,2.0,1
157002,20260326,2100,2300,27,shrusti,2026-03-26 21:00:00,2026-03-26 23:00:00,120,2.0,1
157003,20260326,2100,2300,30,TS,2026-03-26 21:00:00,2026-03-26 23:00:00,120,2.0,1
157004,20260326,2100,2300,39,Ahsani,2026-03-26 21:00:00,2026-03-26 23:00:00,120,2.0,1
157005,20260326,2130,2330,35,Disha,2026-03-26 21:30:00,2026-03-26 23:30:00,120,2.0,1
157006,20260326,2130,2330,41,sid,2026-03-26 21:30:00,2026-03-26 23:30:00,120,2.0,1
157007,20260326,2200,0,19,Shizu,2026-03-26 22:00:00,2026-03-27 00:00:00,120,2.0,1
157008,20260326,2200,0,32,tenzin,2026-03-26 22:00:00,2026-03-27 00:00:00,120,2.0,1
157009,20260326,2230,2300,25,ali,2026-03-26 22:30:00,2026-03-26 23:00:00,30,0.5,1
157010,20260327,800,830,40,Ram,2026-03-27 08:00:00,2026-03-27 08:30:00,30,0.5,1
157011,20260327,800,1000,37,Harsha's Group,2026-03-27 08:00:00,2026-03-27 10:00:00,120,2.0,1
157012,20260327,800,1000,38,Evg. Daisy,2026-03-27 08:00:00,2026-03-27 10:00:00,120,2.0,1
157013,20260327,830,930,41,BrandonM,2026-03-27 08:30:00,2026-03-27 09:30:00,60,1.0,1
157014,20260327,830,1030,13,Math,2026-03-27 08:30:00,2026-03-27 10:30:00,120,2.0,1
157015,20260327,830,1030,18,A,2026-03-27 08:30:00,2026-03-27 10:30:00,120,2.0,1
157016,20260327,900,930,40,Ram,2026-03-27 09:00:00,2026-03-27 09:30:00,30,0.5,1
157017,20260327,900,1100,15,Irani,2026-03-27 09:00:00,2026-03-27 11:00:00,120,2.0,1
157018,20260327,900,1100,17,mocker triasl,2026-03-27 09:00:00,2026-03-27 11:00:00,120,2.0,1
157019,20260327,900,1100,20,Tutoring,2026-03-27 09:00:00,2026-03-27 11:00:00,120,2.0,1
157020,20260327,900,1100,21,Alyssa,2026-03-27 09:00:00,2026-03-27 11:00:00,120,2.0,1
157021,20260327,900,1100,23,Kc,2026-03-27 09:00:00,2026-03-27 11:00:00,120,2.0,1
157022,20260327,900,1100,27,Cadence Consulting Marketing Association,2026-03-27 09:00:00,2026-03-27 11:00:00,120,2.0,1
157023,20260327,900,1100,30,Colin,2026-03-27 09:00:00,2026-03-27 11:00:00,120,2.0,1
157024,20260327,900,1730,5,HOLD: PLP GOLD,2026-03-27 09:00:00,2026-03-27 17:30:00,510,8.5,1
157025,20260327,930,1100,35,manu,2026-03-27 09:30:00,2026-03-27 11:00:00,90,1.5,1
157026,20260327,930,1100,41,--,2026-03-27 09:30:00,2026-03-27 11:00:00,90,1.5,1
157027,20260327,930,1130,11,Bibe study,2026-03-27 09:30:00,2026-03-27 11:30:00,120,2.0,1
157028,20260327,930,1130,22,Interview,2026-03-27 09:30:00,2026-03-27 11:30:00,120,2.0,1
157029,20260327,930,1130,39,Disha,2026-03-27 09:30:00,2026-03-27 11:30:00,120,2.0,1
157030,20260327,930,1130,33,Tanisha,2026-03-27 09:30:00,2026-03-27 11:30:00,120,2.0,1
157031,20260327,930,1130,34,Manav,2026-03-27 09:30:00,2026-03-27 11:30:00,120,2.0,1
157032,20260327,1000,1030,40,Ram,2026-03-27 10:00:00,2026-03-27 10:30:00,30,0.5,1
157033,20260327,1000,1130,19,charvee,2026-03-27 10:00:00,2026-03-27 11:30:00,90,1.5,1
157034,20260327,1000,1130,29,Naman,2026-03-27 10:00:00,2026-03-27 11:30:00,90,1.5,1
157035,20260327,1000,1200,26,Studying,2026-03-27 10:00:00,2026-03-27 12:00:00,120,2.0,1
157036,20260327,1000,1200,28,AnthonyN,2026-03-27 10:00:00,2026-03-27 12:00:00,120,2.0,1
157037,20260327,1000,1200,31,dnd,2026-03-27 10:00:00,2026-03-27 12:00:00,120,2.0,1
157038,20260327,1000,1200,32,Mani,2026-03-27 10:00:00,2026-03-27 12:00:00,120,2.0,1
157039,20260327,1000,1200,7,Billy Room,2026-03-27 10:00:00,2026-03-27 12:00:00,120,2.0,1
157040,20260327,1030,1100,13,Friday,2026-03-27 10:30:00,2026-03-27 11:00:00,30,0.5,1
157041,20260327,1030,1200,12,MA,2026-03-27 10:30:00,2026-03-27 12:00:00,90,1.5,1
157042,20260327,1030,1230,25,Yashaswini,2026-03-27 10:30:00,2026-03-27 12:30:00,120,2.0,1
157043,20260327,1030,1230,38,study soci!,2026-03-27 10:30:00,2026-03-27 12:30:00,120,2.0,1
157044,20260327,1030,1300,2,Klevr Lab,2026-03-27 10:30:00,2026-03-27 13:00:00,150,2.5,1
157045,20260327,1100,1130,30,Sahil,2026-03-27 11:00:00,2026-03-27 11:30:00,30,0.5,1
157046,20260327,1100,1130,40,Ram,2026-03-27 11:00:00,2026-03-27 11:30:00,30,0.5,1
157047,20260327,1100,1200,13,ella,2026-03-27 11:00:00,2026-03-27 12:00:00,60,1.0,1
157048,20260327,1100,1200,14,PRATEEK STUDY,2026-03-27 11:00:00,2026-03-27 12:00:00,60,1.0,1
157049,20260327,1100,1200,36,3,2026-03-27 11:00:00,2026-03-27 12:00:00,60,1.0,1
157050,20260327,1100,1300,15,Parmida Irani,2026-03-27 11:00:00,2026-03-27 13:00:00,120,2.0,1
157051,20260327,1100,1300,17,spartan team,2026-03-27 11:00:00,2026-03-27 13:00:00,120,2.0,1
157052,20260327,1100,1300,18,spartan team,2026-03-27 11:00:00,2026-03-27 13:00:00,120,2.0,1
157053,20260327,1100,1300,21,Chloe,2026-03-27 11:00:00,2026-03-27 13:00:00,120,2.0,1
157054,20260327,1100,1300,27,colin,2026-03-27 11:00:00,2026-03-27 13:00:00,120,2.0,1
157055,20260327,1100,1300,35,isha,2026-03-27 11:00:00,2026-03-27 13:00:00,120,2.0,1
157056,20260327,1100,1300,37,Ved,2026-03-27 11:00:00,2026-03-27 13:00:00,120,2.0,1
157057,20260327,1100,1300,41,kangaroos,2026-03-27 11:00:00,2026-03-27 13:00:00,120,2.0,1
157058,20260327,1130,1230,22,hello,2026-03-27 11:30:00,2026-03-27 12:30:00,60,1.0,1
157059,20260327,1130,1300,11,PAR,2026-03-27 11:30:00,2026-03-27 13:00:00,90,1.5,1
157060,20260327,1130,1330,24,TPM,2026-03-27 11:30:00,2026-03-27 13:30:00,120,2.0,1
157061,20260327,1200,1300,16,Char,2026-03-27 12:00:00,2026-03-27 13:00:00,60,1.0,1
157062,20260327,1200,1300,19,Spanish Study Group,2026-03-27 12:00:00,2026-03-27 13:00:00,60,1.0,1
157063,20260327,1200,1300,39,APO,2026-03-27 12:00:00,2026-03-27 13:00:00,60,1.0,1
157064,20260327,1200,1330,30,Sahil,2026-03-27 12:00:00,2026-03-27 13:30:00,90,1.5,1
157065,20260327,1200,1400,13,Pitch Workshop,2026-03-27 12:00:00,2026-03-27 14:00:00,120,2.0,1
157066,20260327,1200,1400,23,tharun,2026-03-27 12:00:00,2026-03-27 14:00:00,120,2.0,1
157067,20260327,1200,1400,31,Dungeon,2026-03-27 12:00:00,2026-03-27 14:00:00,120,2.0,1
157068,20260327,1200,1400,32,Mani,2026-03-27 12:00:00,2026-03-27 14:00:00,120,2.0,1
157069,20260327,1200,1400,34,book,2026-03-27 12:00:00,2026-03-27 14:00:00,120,2.0,1
157070,20260327,1230,1330,14,PRATEEK STUDY,2026-03-27 12:30:00,2026-03-27 13:30:00,60,1.0,1
157071,20260327,1230,1330,29,Study,2026-03-27 12:30:00,2026-03-27 13:30:00,60,1.0,1
157072,20260327,1230,1430,20,joanne do,2026-03-27 12:30:00,2026-03-27 14:30:00,120,2.0,1
157073,20260327,1230,1430,22,SanDisk,2026-03-27 12:30:00,2026-03-27 14:30:00,120,2.0,1
157074,20260327,1230,1430,33,a,2026-03-27 12:30:00,2026-03-27 14:30:00,120,2.0,1
157075,20260327,1300,1400,12,Study,2026-03-27 13:00:00,2026-03-27 14:00:00,60,1.0,1
157076,20260327,1300,1430,28,English,2026-03-27 13:00:00,2026-03-27 14:30:00,90,1.5,1
157077,20260327,1300,1430,2,AI Student Candidate Interviews,2026-03-27 13:00:00,2026-03-27 14:30:00,90,1.5,1
157078,20260327,1300,1430,1,Meeting with President Teniente-Matson,2026-03-27 13:00:00,2026-03-27 14:30:00,90,1.5,1
157079,20260327,1300,1500,18,Neel,2026-03-27 13:00:00,2026-03-27 15:00:00,120,2.0,1
157080,20260327,1300,1500,21,studyyy tingss,2026-03-27 13:00:00,2026-03-27 15:00:00,120,2.0,1
157081,20260327,1300,1500,27,shoei nakayama,2026-03-27 13:00:00,2026-03-27 15:00:00,120,2.0,1
157082,20260327,1300,1500,39,Bffn,2026-03-27 13:00:00,2026-03-27 15:00:00,120,2.0,1
157083,20260327,1300,1500,7,Music,2026-03-27 13:00:00,2026-03-27 15:00:00,120,2.0,1
157084,20260327,1300,1500,3,Connect Support Group,2026-03-27 13:00:00,2026-03-27 15:00:00,120,2.0,1
157085,20260327,1330,1500,19,Kak,2026-03-27 13:30:00,2026-03-27 15:00:00,90,1.5,1
157086,20260327,1330,1530,29,Aryan,2026-03-27 13:30:00,2026-03-27 15:30:00,120,2.0,1
157087,20260327,1330,1530,30,Cheerios,2026-03-27 13:30:00,2026-03-27 15:30:00,120,2.0,1
157088,20260327,1330,1530,36,Sara,2026-03-27 13:30:00,2026-03-27 15:30:00,120,2.0,1
